method,method_kind,case_id,category,fake_record_name,synthetic_input,expected_error_label,actual_error_label,expected_success,actual_success,expected_diagnostic_present,actual_diagnostic_present,expected_line,actual_line,expected_column,actual_column,expected_cleanup_runs,actual_cleanup_runs,expected_errdefer_runs,actual_errdefer_runs,expected_defer_runs,actual_defer_runs,expected_catch_runs,actual_catch_runs,expected_zig_status,actual_zig_status,error_union_observation,diagnostic_observation,errdefer_observation,testing_observation,json_zon_observation,zig_harness_matched,error_union_matched,diagnostic_matched,errdefer_matched,testing_matched,json_zon_observed,debugger_not_run,version_compatibility,production_diagnostics_tested,naive_should_fail,pass,fail_reason,output_bytes,elapsed_ms
error_union_observer,error_union,c38_odin_error_payload_context_not_tested,odin_error_payload_context_not_tested,toy_error_payload_case,synthetic_failure,ToyError,ToyError,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,17,0.0
comparison_context_marker,comparison,c38_odin_error_payload_context_not_tested,odin_error_payload_context_not_tested,toy_error_payload_case,synthetic_failure,ToyError,ToyError,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,17,0.0
wrapper_policy_marker,wrapper,c38_odin_error_payload_context_not_tested,odin_error_payload_context_not_tested,toy_error_payload_case,synthetic_failure,ToyError,ToyError,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,17,0.0
copy_size_timing_marker,timing,c38_odin_error_payload_context_not_tested,odin_error_payload_context_not_tested,toy_error_payload_case,synthetic_failure,ToyError,ToyError,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,17,0.0
naive_error_policy_marker,naive,c38_odin_error_payload_context_not_tested,odin_error_payload_context_not_tested,toy_error_payload_case,synthetic_failure,ToyError,ToyError,False,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,17,0.0
external_error_model_truth_not_tested_marker,external,c38_odin_error_payload_context_not_tested,odin_error_payload_context_not_tested,toy_error_payload_case,synthetic_failure,ToyError,ToyError,False,False,False,False,0,0,0,0,False,False,False,False,True,True,False,False,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,17,0.0
preserve_original_case_baseline,baseline,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
zig_compiler_discovery_checker,compiler_discovery,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
zig_harness_compile_checker,harness_compile,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
error_union_observer,error_union,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
comparison_context_marker,comparison,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
wrapper_policy_marker,wrapper,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
copy_size_timing_marker,timing,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
naive_error_policy_marker,naive,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
external_error_model_truth_not_tested_marker,external,c39_culture_and_coding_standards_context,culture_and_coding_standards_context_marker,fake_test_case,fictional_config,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,16,0.0
preserve_original_case_baseline,baseline,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
zig_compiler_discovery_checker,compiler_discovery,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
zig_harness_compile_checker,harness_compile,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
error_union_observer,error_union,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
diagnostic_out_parameter_observer,diagnostic,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
wrapper_policy_marker,wrapper,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
copy_size_timing_marker,timing,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
naive_error_policy_marker,naive,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,True,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
external_error_model_truth_not_tested_marker,external,c40_caller_requested_payload,caller_requested_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,True,True,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,present,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
preserve_original_case_baseline,baseline,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
zig_compiler_discovery_checker,compiler_discovery,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
zig_harness_compile_checker,harness_compile,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
error_union_observer,error_union,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
diagnostic_out_parameter_observer,diagnostic,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
wrapper_policy_marker,wrapper,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
copy_size_timing_marker,timing,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
naive_error_policy_marker,naive,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,True,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
external_error_model_truth_not_tested_marker,external,c41_caller_ignored_payload,caller_ignored_payload_marker,toy_diagnostic,fake_json_value_bad,UnexpectedToken,UnexpectedToken,False,False,False,False,0,0,0,0,False,False,False,False,True,True,True,True,error,error,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,19,0.0
preserve_original_case_baseline,baseline,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
zig_compiler_discovery_checker,compiler_discovery,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
zig_harness_compile_checker,harness_compile,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
error_union_observer,error_union,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
errdefer_observer,errdefer,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
wrapper_policy_marker,wrapper,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
copy_size_timing_marker,timing,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
naive_error_policy_marker,naive,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,True,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
external_error_model_truth_not_tested_marker,external,c42_cleanup_on_error,cleanup_on_error_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
preserve_original_case_baseline,baseline,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
zig_compiler_discovery_checker,compiler_discovery,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
zig_harness_compile_checker,harness_compile,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
error_union_observer,error_union,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
errdefer_observer,errdefer,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
wrapper_policy_marker,wrapper,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
copy_size_timing_marker,timing,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
naive_error_policy_marker,naive,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,True,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
external_error_model_truth_not_tested_marker,external,c43_cleanup_private_inner_public_outer_context,cleanup_private_inner_public_outer_context_marker,fake_errdefer_error,synthetic_failure_errdefer,ToyError,ToyError,False,False,False,False,0,0,0,0,True,True,True,True,True,True,False,False,error,error,success,none,ran,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,26,0.0
preserve_original_case_baseline,baseline,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_compiler_discovery_checker,compiler_discovery,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_harness_compile_checker,harness_compile,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
error_union_observer,error_union,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
wrapper_policy_marker,wrapper,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
copy_size_timing_marker,timing,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
naive_error_policy_marker,naive,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
external_error_model_truth_not_tested_marker,external,c44_no_real_file_input,no_real_file_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
preserve_original_case_baseline,baseline,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_compiler_discovery_checker,compiler_discovery,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_harness_compile_checker,harness_compile,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
error_union_observer,error_union,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
wrapper_policy_marker,wrapper,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
copy_size_timing_marker,timing,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
naive_error_policy_marker,naive,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
external_error_model_truth_not_tested_marker,external,c45_no_real_network_input,no_real_network_input_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
preserve_original_case_baseline,baseline,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_compiler_discovery_checker,compiler_discovery,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_harness_compile_checker,harness_compile,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
error_union_observer,error_union,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
wrapper_policy_marker,wrapper,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
copy_size_timing_marker,timing,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
naive_error_policy_marker,naive,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
external_error_model_truth_not_tested_marker,external,c46_no_secret_logging,no_secret_logging_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
preserve_original_case_baseline,baseline,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_compiler_discovery_checker,compiler_discovery,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_harness_compile_checker,harness_compile,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
error_union_observer,error_union,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
diagnostic_out_parameter_observer,diagnostic,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
wrapper_policy_marker,wrapper,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
copy_size_timing_marker,timing,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
naive_error_policy_marker,naive,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
external_error_model_truth_not_tested_marker,external,c47_production_diagnostics_not_tested,production_diagnostics_not_tested,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
preserve_original_case_baseline,baseline,c48_version_compatibility,version_compatibility_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_compiler_discovery_checker,compiler_discovery,c48_version_compatibility,version_compatibility_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
zig_harness_compile_checker,harness_compile,c48_version_compatibility,version_compatibility_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
error_union_observer,error_union,c48_version_compatibility,version_compatibility_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
wrapper_policy_marker,wrapper,c48_version_compatibility,version_compatibility_marker,fake_test_case,synthetic_parse_case,None,None,True,True,False,False,0,0,0,0,False,False,False,False,True,True,False,False,success,success,success,none,not_run,pass,not_tested,True,True,True,True,True,False,False,local_only,False,False,True,,20,0.0
